"opr_date","nodename","he01","he02","he03","he04","he05","he06","he07","he08","he09","he10","he11","he12","he13","he14","he15","he16","he17","he18","he19","he20","he21","he22","he23","he24","updated_at"
2024-07-15,BCHA,6421.80,6121.30,5968.60,5763.40,5719.90,5815.80,6202.30,6847.30,7289.40,7573.20,7862.60,8116.10,8258.40,8414.70,8466.50,8492.10,8514.00,8640.40,8417.60,8173.50,7924.60,7794.10,7323.00,6733.80,2024-07-15 07:17:52.753 -0700
2024-07-15,NWMT,1291.95,1260.40,1228.25,1220.85,1253.90,1306.45,1413.05,1455.10,1490.70,1556.60,1571.50,1640.00,1691.60,1730.50,1789.90,1806.60,1806.50,1794.45,1746.95,1656.85,1602.15,1513.50,1395.65,1321.95,2024-07-15 07:17:52.753 -0700
2024-07-15,PSEI,2377.90,2168.60,2069.50,2006.90,2062.80,2142.90,2325.70,2473.80,2598.20,2631.20,2716.20,2743.80,2799.20,2863.90,2943.50,3035.40,3127.90,3229.80,3275.20,3220.20,3100.80,3015.40,2785.20,2503.70,2024-07-15 07:17:52.753 -0700
2024-07-15,SDGE-TAC,2387.66,2256.67,2179.99,2097.90,2113.19,2178.64,2296.05,2363.66,2314.47,2191.67,1991.50,2090.36,1746.78,1848.37,2260.44,2217.20,2446.83,2774.63,2936.68,2891.60,3191.83,3064.33,2842.83,2420.56,2024-07-15 07:17:52.753 -0700
2024-07-15,TIDC,385.70,353.60,337.80,326.80,325.10,338.10,359.30,377.20,386.10,399.80,417.80,448.10,485.30,525.00,561.80,587.20,610.80,623.40,616.40,593.10,559.10,523.50,478.40,431.80,2024-07-15 07:17:52.753 -0700
2024-07-15,PNM,1654.60,1551.70,1491.20,1470.80,1480.30,1518.90,1563.50,1549.90,1711.80,1808.40,1947.80,2030.70,2150.80,2256.50,2326.80,2371.90,2402.70,2370.30,2312.40,2217.90,2136.40,1990.00,1833.50,1712.20,2024-07-15 07:17:52.753 -0700
2024-07-15,PGE,2459.60,2288.90,2193.50,2143.80,2130.10,2207.00,2371.10,2453.60,2532.00,2576.40,2667.90,2759.90,2902.10,3070.10,3225.20,3369.00,3469.00,3583.70,3619.80,3546.00,3421.30,3267.60,3017.20,2715.20,2024-07-15 07:17:52.753 -0700
2024-07-15,AVA,1152.40,1071.00,1030.50,1001.60,1021.00,1060.90,1172.80,1300.70,1385.00,1449.50,1528.90,1603.40,1654.70,1715.90,1770.80,1816.40,1839.80,1848.20,1811.80,1735.50,1625.60,1513.80,1351.40,1209.60,2024-07-15 07:17:52.753 -0700
2024-07-15,IPCO,2526.00,2546.90,2489.70,2433.20,2510.50,2654.50,2759.70,2922.50,3094.50,3232.20,3297.80,3432.20,3544.80,3617.30,3679.90,3685.30,3781.60,3825.60,3798.80,3698.80,3530.40,3355.10,3139.10,2923.90,2024-07-15 07:17:52.753 -0700
2025-03-21,TPWR,500.60,486.70,482.60,475.30,496.90,541.60,592.70,624.40,639.40,622.00,623.80,617.80,599.60,592.90,578.40,578.80,586.30,595.50,602.70,610.90,610.40,585.70,556.40,522.10,2025-03-21 07:19:23.532 -0700
2025-03-12,VEA-TAC,54.50,56.30,58.80,61.90,68.00,83.90,89.70,91.00,81.30,68.80,58.90,54.70,49.90,46.90,46.50,47.40,49.00,50.70,56.40,61.90,62.70,59.50,57.80,53.20,2025-03-12 07:19:17.673 -0700
2025-03-12,AZPS,3024.10,2994.20,2952.30,2938.30,3097.10,3306.70,3495.80,3457.60,3341.70,3090.90,2881.20,2736.90,2740.40,2604.80,2692.00,2909.70,3068.10,3406.10,3631.30,3830.30,3727.90,3643.30,3468.30,3249.00,2025-03-12 07:19:17.673 -0700
2025-03-12,CA ISO-TAC,19823.26,20735.62,18541.21,19917.08,20142.83,19451.71,21418.01,22966.90,22777.53,24987.65,23614.88,23668.16,20016.19,22292.19,22096.76,21057.75,22750.19,24252.12,24631.96,25708.28,24898.32,24943.62,23091.53,22235.78,2025-03-12 07:19:17.673 -0700
2025-03-12,PGE,2353.10,2285.85,2230.10,2234.90,2302.45,2492.40,2767.05,2984.10,3032.10,2979.05,3026.60,3005.02,2937.26,2900.91,2873.57,2877.05,2930.16,3002.67,3070.47,3126.87,3066.52,2928.71,2750.91,2574.51,2025-03-12 07:19:17.673 -0700
2025-03-21,CA ISO-TAC,21355.65,18499.99,19889.82,17907.81,18173.46,19354.49,23403.23,24848.63,21797.11,21529.91,19798.40,15441.88,17358.71,17092.23,14700.89,17751.43,18961.02,21104.87,21184.24,24720.14,24689.59,22309.65,21274.93,21860.91,2025-03-21 07:19:23.532 -0700
2025-04-02,TEPC,948.40,928.70,915.15,927.20,955.65,1018.60,1081.65,1072.15,938.95,846.80,777.05,742.70,731.85,728.85,769.65,869.95,1003.75,1106.95,1199.95,1247.60,1220.00,1166.80,1096.25,1025.90,2025-04-02 07:19:10.839 -0700
2025-04-02,BPAT,6196.60,6088.10,6026.90,6107.30,6382.70,6813.70,7408.60,7776.60,7659.30,7531.70,7208.90,7241.10,7120.60,6946.90,6800.10,6707.30,6727.20,6904.80,6992.80,7158.80,7201.70,6945.80,6584.70,6285.50,2025-04-02 07:19:10.839 -0700
2025-04-02,LADWP,2253.91,2092.27,2048.88,2060.48,2042.84,2170.14,2360.73,2489.35,2509.33,2449.95,2368.08,2318.30,2274.90,2246.59,2253.65,2340.22,2392.75,2458.95,2585.92,2727.97,2723.21,2666.62,2524.20,2370.42,2025-04-02 07:19:10.839 -0700
2025-04-02,VEA-TAC,54.50,54.80,56.00,56.80,63.80,66.30,77.00,79.20,75.70,67.40,66.50,61.30,57.40,52.40,54.20,53.20,57.80,59.20,63.60,68.20,70.40,66.90,64.30,63.30,2025-04-02 07:19:10.839 -0700
2025-04-04,SCE-TAC,8556.50,9194.50,8318.70,8221.00,8376.90,9564.70,9668.30,9667.20,9912.30,9646.40,8736.40,8182.70,6253.90,7623.60,7774.60,7921.30,7334.50,8037.60,9639.00,10396.00,9818.30,10537.80,10164.00,9611.70,2025-04-04 07:19:17.532 -0700
2025-03-12,NWMT,1152.60,1140.10,1141.40,1175.40,1221.50,1350.40,1423.90,1414.70,1408.60,1383.40,1380.90,1367.00,1351.30,1332.70,1334.00,1331.50,1332.60,1348.80,1391.50,1399.30,1340.80,1264.50,1207.80,1177.40,2025-03-12 07:19:17.673 -0700
2025-03-12,TEPC,920.10,906.05,900.45,911.30,932.75,1019.10,1100.80,1092.65,984.30,930.90,874.50,836.70,821.75,781.65,819.15,894.85,989.85,1064.75,1143.15,1182.15,1139.45,1081.25,1021.20,951.30,2025-03-12 07:19:17.673 -0700
2025-03-06,PGE,2407.79,2329.29,2330.24,2363.43,2487.95,2703.92,3035.09,3193.72,3089.20,2820.05,2694.27,2607.49,2570.88,2525.73,2480.36,2569.10,2661.95,2799.33,2984.42,2993.16,2936.30,2846.88,2685.79,2580.45,2025-03-06 06:19:11.457 -0800
2025-04-17,PNM,1403.00,1384.80,1361.90,1356.20,1415.90,1485.00,1466.60,1429.00,1385.70,1350.70,1356.40,1411.20,1458.40,1470.00,1494.10,1528.40,1553.80,1585.60,1600.10,1599.80,1570.60,1504.50,1431.00,1366.80,2025-04-17 07:19:06.940 -0700
2025-04-03,CA ISO-TAC,21413.13,21082.19,20421.12,20311.79,20701.32,19872.45,24160.36,25179.83,21456.13,21443.22,19569.18,17304.30,16448.29,15895.02,15879.38,16114.66,17539.42,19789.11,20775.52,24642.64,24905.06,24404.83,21488.38,21774.87,2025-04-03 07:19:09.417 -0700
2025-08-09,LADWP,2822.90,2661.70,2535.80,2395.40,2285.10,2275.70,2262.00,2350.60,2490.40,2609.60,2792.00,2986.10,3166.30,3419.50,3652.40,3833.30,3888.50,3878.40,3762.60,3562.60,3431.20,3268.50,3057.50,2865.40,2025-08-09 07:17:41.809 -0700
2025-08-09,TIDC,421.70,386.70,362.80,346.50,337.20,324.80,323.80,344.40,354.60,374.00,404.00,449.30,487.20,518.20,550.60,573.80,593.00,601.40,611.60,587.60,564.20,532.40,478.80,430.10,2025-08-09 07:17:41.809 -0700
2025-03-16,BPAT,6420.75,6277.48,6224.45,6320.13,6460.28,6623.96,7024.85,7426.19,7541.71,7723.11,7619.29,7561.79,7426.85,7272.62,7088.51,7077.10,7071.77,7219.64,7348.17,7486.40,7488.75,7126.04,6712.22,6423.29,2025-03-16 07:19:32.542 -0700
2025-09-02,TIDC,386.90,364.01,343.50,338.70,341.00,355.70,377.31,391.59,395.14,405.85,432.97,466.12,503.64,538.58,568.38,592.37,613.22,612.83,599.95,576.22,552.74,511.15,464.17,420.06,2025-09-02 07:17:48.309 -0700
2025-08-22,NEVP,6161.30,5797.00,5559.60,5416.30,5298.70,5250.30,5189.80,5270.10,5568.10,5929.00,6380.00,7030.20,7355.00,7840.90,8331.90,8492.20,8672.20,8665.80,8498.00,8206.70,7925.70,7553.00,7112.70,6668.60,2025-08-22 07:17:47.970 -0700
2025-04-17,NEVP,3710.13,3591.81,3444.73,3366.26,3368.99,3493.18,3578.09,3556.24,3501.67,3498.90,3503.43,3511.05,3506.43,3643.18,3626.27,3744.68,3971.93,4088.81,4194.91,4304.65,4303.77,4157.35,3993.21,3762.36,2025-04-17 07:19:06.940 -0700
2025-03-21,VEA-TAC,53.64,58.87,61.57,64.10,68.20,81.10,84.87,88.07,75.70,65.23,54.03,48.93,45.76,44.00,43.79,45.67,49.38,52.19,54.78,58.20,58.13,55.90,53.37,51.47,2025-03-21 07:19:23.532 -0700
2025-03-22,PGE,2387.73,2324.71,2294.11,2271.63,2286.89,2400.69,2529.71,2664.31,2748.10,2794.29,2720.30,2636.79,2572.36,2504.53,2467.18,2523.33,2560.25,2621.85,2661.74,2702.77,2706.94,2592.55,2480.63,2331.76,2025-03-22 07:19:24.700 -0700
2025-03-22,BCHA,7312.10,7111.70,7042.00,6990.80,6917.50,7370.10,7611.30,7913.70,8351.20,8372.50,8377.50,8246.30,8132.20,7908.00,7770.60,7802.80,7954.50,8173.40,8087.30,8117.00,8112.30,7886.80,7534.00,7251.80,2025-03-22 07:19:24.700 -0700
2025-03-06,CA ISO-TAC,19942.62,19341.96,18651.35,18495.18,18989.05,22195.58,22164.60,23020.07,21796.78,23583.89,19419.02,18167.86,17633.69,21080.26,18543.04,19541.93,21438.00,23739.42,26769.82,25371.66,24902.24,24226.83,24034.58,22762.89,2025-03-06 06:19:11.457 -0800
2025-03-06,PSEI,2723.39,2683.07,2699.12,2685.19,2846.09,3144.39,3528.70,3754.59,3687.83,3562.34,3484.47,3308.83,3216.38,3092.91,3030.58,3026.41,3129.62,3331.42,3548.84,3578.08,3512.41,3367.24,3155.95,2966.56,2025-03-06 06:19:11.457 -0800
2025-03-06,AVA,1154.90,1143.70,1151.30,1175.10,1242.70,1372.70,1499.10,1565.30,1535.40,1455.10,1382.10,1349.80,1301.20,1270.20,1233.90,1220.10,1306.50,1422.70,1467.70,1466.10,1435.90,1378.60,1297.20,1238.20,2025-03-06 06:19:11.457 -0800
2025-03-06,PACNW,26717.28,26197.20,26237.93,26638.77,27811.29,30146.84,33057.68,34714.81,34061.30,32708.43,31205.17,30292.82,29581.04,29038.94,28538.22,28757.43,29571.91,30961.87,32438.84,32589.77,31990.27,30900.75,29316.79,28068.83,2025-03-06 06:19:11.457 -0800
2025-03-06,AZPS,2994.53,2994.41,3004.28,3042.00,3286.50,3597.04,3658.05,3574.23,3256.69,2755.67,2778.16,2582.95,2417.00,2505.10,2660.57,3005.07,3362.49,3631.55,3780.55,3763.09,3633.21,3448.63,3258.09,3157.62,2025-03-06 06:19:11.457 -0800
2025-03-06,NEVP,3599.70,3516.30,3475.64,3479.83,3550.28,3731.64,3888.57,3831.98,3664.47,3598.94,3512.43,3545.97,3504.82,3597.03,3663.43,3794.88,3978.00,4170.26,4333.42,4294.11,4247.01,4116.66,3957.02,3827.62,2025-03-06 06:19:11.457 -0800
2025-03-06,IPCO,1764.40,1728.80,1738.40,1776.20,1893.40,2068.10,2194.60,2203.10,2159.40,2142.50,1986.10,2080.70,2026.70,2046.90,2029.90,2039.00,2112.60,2170.60,2208.30,2170.10,2109.30,1999.70,1930.10,1879.60,2025-03-06 06:19:11.457 -0800
2025-03-06,TEPC,919.95,905.50,912.85,933.30,1010.05,1123.80,1124.45,1061.90,1023.35,983.90,818.20,828.25,886.50,890.45,967.65,994.10,1108.35,1184.50,1204.70,1177.15,1130.25,1073.35,1013.35,952.85,2025-03-06 06:19:11.457 -0800
2025-03-06,PACW,2254.00,2240.00,2228.30,2282.50,2396.20,2612.80,2935.10,3087.20,2983.80,2804.00,2621.60,2491.80,2424.70,2386.70,2359.60,2387.40,2454.80,2594.80,2760.90,2792.00,2751.80,2671.10,2523.70,2405.70,2025-03-06 06:19:11.457 -0800
2025-03-06,TPWR,493.80,485.70,477.80,494.20,509.70,560.80,620.20,633.70,641.90,632.50,629.10,613.30,589.00,576.50,556.20,549.60,556.80,587.20,629.30,634.60,622.50,599.10,558.50,534.10,2025-03-06 06:19:11.457 -0800
2025-03-06,TIDC,263.00,257.00,252.80,254.00,261.60,277.50,302.80,311.90,307.50,295.90,288.10,285.80,268.50,264.30,265.90,272.90,282.50,296.70,315.00,318.80,317.50,309.30,294.30,279.30,2025-03-06 06:19:11.457 -0800
2025-03-06,EPE,697.70,681.30,685.30,708.00,747.70,802.30,835.00,821.60,803.10,810.30,815.40,803.30,813.30,806.20,838.60,869.50,890.30,930.20,936.80,912.50,877.00,821.70,770.40,736.60,2025-03-06 06:19:11.457 -0800
2025-03-11,PACE,4942.90,4906.20,4919.10,5006.10,5172.90,5534.10,5843.80,5855.20,5837.70,5748.40,5602.10,5454.90,5556.90,5532.40,5525.50,5573.10,5626.60,5715.10,5922.00,5940.60,5792.80,5525.90,5248.80,5048.30,2025-03-11 07:19:34.282 -0700
2025-03-11,BPAT,6045.43,5955.14,5960.45,6029.94,6291.74,6800.77,7577.70,7817.19,7787.59,7624.35,7512.92,7283.07,7110.74,6893.09,6774.32,6787.78,6875.70,7039.05,7227.29,7428.07,7325.55,7031.38,6649.60,6332.79,2025-03-11 07:19:34.282 -0700
2025-03-22,BPAT,6277.10,6284.00,6234.40,6312.30,6397.40,6835.20,6977.90,7491.50,7585.70,7566.20,7455.70,7191.60,7000.90,6855.20,6607.60,6581.90,6642.00,6859.20,6913.60,6953.60,7029.40,6661.70,6420.40,6166.10,2025-03-22 07:19:24.700 -0700
2025-03-22,SCE-TAC,8536.50,8126.60,8666.90,7582.30,7668.70,7789.30,8124.50,8026.00,7597.50,7140.80,7630.30,6893.70,5585.40,6901.70,7118.80,6508.90,8164.90,8948.20,9767.40,10645.00,9736.00,10289.40,9096.50,9515.00,2025-03-22 07:19:24.700 -0700
2025-03-12,SRP,2782.34,2652.76,2593.16,2715.13,2665.35,2749.58,2963.17,2981.74,2946.67,2974.39,2890.83,2858.50,2840.89,2860.20,2870.35,3039.47,3116.61,3322.04,3421.57,3401.80,3367.43,3270.08,3129.08,2912.48,2025-03-12 07:19:17.673 -0700
2025-03-28,BPAT,5703.90,5662.00,5652.00,5682.20,5807.90,6241.10,6737.50,7137.00,7146.40,7275.60,7070.40,6964.50,6849.70,6722.00,6575.50,6507.50,6509.30,6643.30,6687.10,6817.50,6859.00,6684.90,6423.80,6096.50,2025-03-28 07:19:09.000 -0700
2025-03-28,SDGE-TAC,2037.50,1962.70,1893.02,1843.76,1835.06,1899.62,2117.62,2215.24,2059.33,1935.12,1612.65,1606.61,1365.36,1231.59,1308.47,1435.26,1711.26,2034.82,2287.87,2466.86,2380.59,2360.41,2175.08,2052.02,2025-03-28 07:19:09.000 -0700
2025-03-28,PACE,4564.25,4573.81,4546.68,4603.07,4777.29,5068.98,5364.52,5447.29,5451.49,5533.32,5465.04,5429.14,5457.93,5427.84,5399.34,5387.93,5445.95,5485.62,5564.73,5632.71,5540.38,5343.77,5090.96,4907.19,2025-03-28 07:19:09.000 -0700
2025-03-28,VEA-TAC,46.90,46.20,44.60,46.90,48.30,50.90,57.30,63.60,60.40,57.20,51.20,48.80,43.80,43.00,42.70,45.30,47.80,51.60,52.70,54.60,53.00,50.90,48.30,46.50,2025-03-28 07:19:09.000 -0700
2025-05-30,LADWP,2340.88,2193.38,2086.80,2051.00,2034.63,2128.68,2218.99,2389.72,2479.52,2552.65,2570.18,2656.82,2817.45,3012.67,3271.16,3393.45,3542.66,3585.91,3525.26,3378.89,3300.30,3147.99,2940.06,2728.56,2025-05-30 07:17:36.846 -0700
2025-05-30,TPWR,358.20,336.60,326.40,322.60,336.70,367.00,403.20,433.80,447.50,440.80,448.70,454.30,456.40,462.70,463.70,466.60,474.50,482.50,474.70,461.30,446.90,449.60,423.10,387.80,2025-05-30 07:17:36.846 -0700
2025-03-11,TEPC,904.10,884.65,875.50,899.60,931.35,1014.15,1101.30,1105.70,982.95,851.00,818.85,761.15,780.10,817.45,841.55,903.40,1009.75,1078.35,1145.05,1182.45,1139.60,1085.70,1012.20,944.30,2025-03-11 07:19:34.282 -0700
2025-03-11,TIDC,259.75,244.92,236.10,238.40,243.33,262.57,291.90,304.70,304.20,290.86,275.67,264.60,263.72,261.12,261.51,265.04,274.52,284.33,299.08,312.79,311.88,298.32,278.29,264.28,2025-03-11 07:19:34.282 -0700
2025-04-10,PACNW,23025.67,22488.48,22297.33,22347.02,23288.47,25211.67,27810.38,29478.82,29144.65,28473.80,28033.92,27700.23,27350.48,27078.51,27049.13,26917.29,27124.85,27579.49,27719.81,27877.35,28058.84,27169.23,25490.04,23942.85,2025-04-10 07:19:13.463 -0700
2025-04-10,CA ISO-TAC,21929.18,21144.78,18687.91,19878.55,20239.19,19168.56,20769.43,20832.94,20407.64,20290.69,19872.03,18757.81,15633.76,18599.97,19498.91,20917.77,22639.14,24605.26,24205.02,27607.60,25178.44,26568.59,22555.63,23206.81,2025-04-10 07:19:13.463 -0700
2025-04-10,TEPC,975.90,930.20,899.20,883.50,910.10,963.25,1012.55,980.40,912.75,902.95,925.55,1026.30,1108.30,1233.75,1331.25,1456.20,1571.10,1616.90,1553.10,1514.90,1436.95,1337.10,1205.35,1071.90,2025-04-10 07:19:13.463 -0700
2025-04-10,SRP,3057.35,2857.62,2732.24,2725.22,2731.24,2925.21,3066.15,3148.12,3286.91,3456.22,3514.27,3770.05,4009.88,4355.35,4612.45,4717.78,4877.80,4859.67,4661.05,4478.12,4316.83,4117.86,3766.01,3370.72,2025-04-10 07:19:13.463 -0700
2025-05-30,PGE,2177.90,2076.70,2016.00,1998.90,2052.30,2156.80,2324.20,2460.40,2419.10,2392.80,2396.30,2426.50,2470.90,2568.00,2648.50,2793.00,2899.30,2979.00,2963.30,2964.00,2884.50,2841.10,2662.80,2452.00,2025-05-30 07:17:36.846 -0700
2025-09-05,PACNW,24946.36,23959.95,23492.95,23213.75,23451.75,24439.79,26027.90,27511.31,28276.91,28925.16,29382.43,29910.44,30619.37,31370.89,32083.21,32870.00,33522.63,33655.54,33025.47,32303.94,31391.73,29703.72,27621.28,25906.65,2025-09-05 07:17:42.900 -0700
2025-03-23,SRP,2720.18,2714.86,2612.15,2527.50,2511.87,2521.66,2626.74,2595.39,2744.29,2857.57,3077.93,3197.54,3348.54,3492.89,3563.26,3624.35,3689.49,3746.38,3800.05,3735.75,3607.55,3449.39,3226.25,2963.87,2025-03-23 07:19:07.546 -0700
2025-03-23,PGE,2248.59,2187.12,2152.49,2120.69,2136.34,2208.22,2304.53,2405.89,2425.55,2677.68,2687.19,2656.97,2657.72,2612.32,2598.47,2575.55,2611.09,2688.86,2722.57,2756.72,2738.33,2631.39,2466.26,2304.95,2025-03-23 07:19:07.546 -0700
2025-04-04,BPAT,6124.53,6107.57,6218.89,6277.73,6639.56,7182.07,7709.96,8236.25,8013.87,7524.04,7135.19,6740.82,6405.92,6200.61,6058.96,5986.56,5963.84,6049.14,6130.16,6252.69,6386.80,6293.37,6067.67,5852.19,2025-04-04 07:19:17.532 -0700
2025-03-05,AZPS,3055.88,3024.15,3080.93,3200.40,3436.71,3780.96,3811.55,3446.86,3108.80,2858.67,2773.23,2923.05,2622.87,2656.97,2779.67,3066.83,3367.22,3608.93,3732.08,3691.20,3557.50,3329.26,3117.86,3014.45,2025-03-05 06:19:28.382 -0800
2025-04-04,SRP,2851.20,2692.55,2616.58,2681.47,2688.28,2922.19,3119.79,3027.26,3005.84,2976.37,2971.82,2927.76,2902.32,2934.90,2897.28,2925.47,2970.77,3112.12,3177.34,3330.39,3280.36,3254.29,3120.77,2931.38,2025-04-04 07:19:17.532 -0700
2025-03-20,PACNW,26409.18,25702.34,25461.48,25801.92,26709.28,28913.87,31659.65,33412.22,33680.18,33085.90,32502.01,31715.40,31486.01,31070.08,30724.26,30656.91,31037.86,31737.24,32178.25,32580.75,32157.89,30744.14,28941.76,27245.44,2025-03-20 07:19:11.950 -0700
2025-03-20,AZPS,3136.70,3063.30,2995.50,3106.80,3216.70,3471.50,3704.70,3628.80,3243.10,2868.50,2591.10,2507.30,2408.60,2410.00,2514.40,2711.80,3068.20,3420.20,3692.20,3819.20,3737.40,3607.20,3427.70,3205.80,2025-03-20 07:19:11.950 -0700
2025-03-20,EPE,731.70,729.40,738.90,783.10,796.80,899.50,909.90,891.00,826.50,784.50,750.10,722.70,743.10,744.20,764.60,783.30,833.80,865.00,918.40,931.10,892.20,826.10,766.20,724.90,2025-03-20 07:19:11.950 -0700
2025-10-28,AZPS,3426.50,3260.50,3208.70,3156.70,3195.30,3415.10,3600.50,3512.70,3366.30,3176.10,3178.50,3234.10,3436.60,3616.80,3894.50,4216.70,4441.10,4612.80,4627.70,4431.90,4275.90,4070.30,3769.90,3505.70,2025-10-28 07:17:48.457 -0700
2025-03-23,BCHA,7035.90,6891.50,6822.40,6861.40,6850.50,7074.40,7337.50,7701.80,8080.70,8252.40,8508.30,8636.50,8598.50,8603.10,8478.70,8475.00,8526.90,8603.00,8625.60,8575.80,8535.90,8200.40,7674.70,7172.30,2025-03-23 07:19:07.546 -0700
2025-03-06,BCHA,7343.10,7111.90,7078.20,7101.50,7182.90,7717.10,8415.20,9032.50,9051.50,8790.70,8323.00,8270.50,8049.60,7940.90,7848.20,7916.50,8060.90,8444.50,8762.40,8780.60,8588.90,8310.20,7898.70,7529.70,2025-03-06 06:19:11.457 -0800
2025-03-06,NWMT,1176.70,1182.10,1173.50,1200.70,1368.40,1386.10,1429.40,1438.20,1425.60,1410.50,1406.70,1367.80,1372.10,1380.60,1388.70,1408.00,1444.10,1500.60,1514.40,1492.80,1444.70,1382.70,1328.00,1296.70,2025-03-06 06:19:11.457 -0800
2025-03-06,SCE-TAC,9585.50,9335.70,9050.10,8312.00,8494.90,9919.80,10691.90,10924.60,10822.60,10575.30,10468.50,10434.90,10357.00,10292.00,10494.60,10586.30,10809.40,11338.00,11998.60,11946.70,11814.70,11547.30,10973.90,10570.10,2025-03-06 06:19:11.457 -0800
2025-03-06,PNM,1391.14,1388.27,1430.01,1407.09,1502.65,1571.11,1590.86,1549.82,1558.88,1493.56,1318.87,1335.63,1383.84,1411.38,1449.80,1454.71,1546.79,1643.91,1672.74,1664.16,1618.27,1560.21,1491.41,1448.15,2025-03-06 06:19:11.457 -0800
2025-03-06,SCL,994.40,948.60,933.10,945.10,979.70,1082.30,1216.90,1301.60,1317.20,1313.80,1366.40,1245.90,1223.60,1210.50,1164.00,1149.10,1183.60,1236.70,1292.70,1297.90,1275.40,1224.40,1149.50,1069.20,2025-03-06 06:19:11.457 -0800
2025-03-06,BANC,1667.60,1616.90,1627.20,1673.90,1819.10,2000.80,2097.00,2038.70,1993.60,1978.60,1875.40,1814.70,1743.10,1781.00,1788.50,1862.20,1975.60,2116.10,2117.30,2088.70,2002.20,1873.80,1768.10,1739.50,2025-03-06 06:19:11.457 -0800
2025-03-06,PACE,5190.87,5182.81,5202.79,5253.16,5483.18,5860.43,6110.94,6327.90,6299.95,6282.13,6255.76,6411.43,6271.72,6266.49,6207.86,6242.05,6298.86,6333.07,6355.79,6260.94,6068.70,5836.06,5603.17,5407.06,2025-03-06 06:19:11.457 -0800
2025-03-06,PGE-TAC,9827.20,9542.70,8331.30,8220.80,8498.60,9103.90,10049.70,10568.80,9750.80,10736.90,10175.60,8718.40,6769.80,8827.50,9122.30,7928.90,9107.70,11197.80,11427.90,11485.50,11245.80,11382.30,10258.60,10019.60,2025-03-06 06:19:11.457 -0800
2025-03-06,BPAT,6404.80,6344.05,6427.97,6614.86,6904.25,7498.63,8183.40,8504.90,8169.48,7776.93,7311.43,6956.69,6806.88,6608.00,6446.79,6492.22,6661.04,6874.02,7269.88,7384.43,7313.06,7120.84,6789.35,6568.61,2025-03-06 06:19:11.457 -0800
2025-03-06,VEA-TAC,55.70,58.90,58.60,61.40,65.50,74.70,83.30,86.50,83.80,77.50,78.00,80.30,68.00,62.50,62.30,63.50,63.80,68.10,76.50,77.20,77.20,74.10,70.80,67.10,2025-03-06 06:19:11.457 -0800
2025-03-06,SRP,2640.70,2604.20,2605.60,2703.50,2854.00,3081.60,3118.70,3080.50,3164.00,3160.60,3032.30,2974.00,3017.90,2982.50,3045.30,3136.50,3225.50,3326.10,3399.40,3317.80,3230.90,3056.00,2888.20,2791.70,2025-03-06 06:19:11.457 -0800
2025-03-23,AZPS,3055.30,2914.10,2820.90,2862.30,2875.70,2912.80,2937.70,2878.00,2791.10,2698.60,2531.60,2364.00,2497.50,2631.30,2853.80,3162.20,3492.90,3931.10,4188.20,4356.40,4162.10,3955.80,3625.00,3311.70,2025-03-23 07:19:07.546 -0700
2025-03-23,PACW,1993.59,1959.16,1939.35,1968.56,1972.47,2059.16,2183.44,2297.79,2369.71,2442.91,2438.89,2345.12,2290.36,2227.51,2175.01,2172.80,2223.58,2319.70,2356.81,2405.95,2422.63,2319.27,2159.87,2007.98,2025-03-23 07:19:07.546 -0700
2025-04-04,VEA-TAC,56.80,62.90,64.10,65.90,70.90,80.20,89.10,88.70,78.00,67.70,57.10,49.80,45.70,43.50,43.80,45.30,47.50,52.60,55.90,59.60,59.70,57.90,55.40,52.50,2025-04-04 07:19:17.532 -0700
2025-04-04,PSEI,2442.50,2330.10,2408.37,2468.47,2567.87,2893.47,3203.63,3443.83,3392.77,3257.13,3042.27,2886.47,2773.48,2677.70,2629.73,2590.18,2608.58,2653.57,2672.41,2726.01,2776.61,2696.21,2531.88,2359.63,2025-04-04 07:19:17.532 -0700
2025-04-04,PGE,2313.88,2269.89,2252.63,2259.74,2368.01,2575.98,2809.26,3037.60,2917.16,2723.77,2612.99,2498.89,2428.64,2391.48,2383.59,2354.95,2386.08,2445.21,2495.74,2559.25,2618.36,2557.13,2414.04,2274.65,2025-04-04 07:19:17.532 -0700
2025-03-22,VEA-TAC,51.80,47.70,50.10,53.90,58.33,61.27,67.10,69.30,64.10,57.90,49.77,50.20,42.65,44.22,45.31,47.18,50.35,54.73,57.63,60.64,59.45,56.95,52.82,50.56,2025-03-22 07:19:24.700 -0700
2025-06-25,SDGE-TAC,2227.36,2169.18,2070.18,1954.80,1945.99,1976.88,2051.33,2155.24,2108.54,1786.99,1435.79,1377.11,1304.27,1320.88,1417.42,1606.29,1900.87,2177.04,2449.11,2522.09,2573.53,2561.77,2387.37,2229.54,2025-06-25 07:19:28.529 -0700
2025-06-25,PNM,1409.00,1394.30,1363.10,1383.90,1426.80,1431.90,1434.20,1330.20,1389.90,1520.00,1523.60,1598.20,1670.10,1756.30,1804.90,1830.90,1829.30,1849.90,1840.50,1837.10,1786.90,1674.00,1575.90,1480.80,2025-06-25 07:19:28.529 -0700
2025-06-25,PACE,5499.45,5354.63,5270.80,5183.67,5314.81,5492.23,5663.67,5968.87,6265.02,6361.39,6643.57,6791.46,7038.13,7331.42,7554.69,7755.07,7890.04,7914.83,7769.11,7372.60,7150.92,6768.77,6330.74,5877.60,2025-06-25 07:19:28.529 -0700
