"opr_date","trading_hub","renewable_type","market_run_id","he01","he02","he03","he04","he05","he06","he07","he08","he09","he10","he11","he12","he13","he14","he15","he16","he17","he18","he19","he20","he21","he22","he23","he24","he25"
2023-06-24,NP15,WIND,DAM,1003,999,980,933,881,853,803,765,697,614,554,547,567,605,653,720,786,847,906,944,969,972,972,974,
2023-06-24,SP15,SOLAR,DAM,0,0,0,0,0,56,1964,5701,8129,9110,9682,10031,10099,10139,10028,9708,9172,7875,4616,1120,1,0,0,0,
2023-06-24,SP15,WIND,DAM,1988,1853,1633,1435,1267,1067,835,577,339,222,174,184,259,409,623,852,1074,1277,1459,1631,1789,1898,1931,1939,
2023-06-24,ZP26,SOLAR,DAM,0,0,0,0,0,0,195,716,1177,1445,1624,1740,1797,1823,1843,1822,1727,1486,934,267,0,0,0,0,
2023-06-23,NP15,SOLAR,DAM,0,0,0,0,0,0,370,1223,1768,1886,1912,1935,1939,1936,1933,1916,1882,1741,1200,381,2,0,0,0,
2023-06-23,NP15,WIND,DAM,1116,1080,1040,985,883,718,550,442,372,307,278,297,330,389,499,626,742,853,935,961,968,986,1004,1012,
2023-06-23,SP15,SOLAR,DAM,0,0,0,0,0,61,2125,6214,8845,9783,10254,10469,10519,10499,10382,10049,9450,8103,4778,1164,1,0,0,0,
2023-06-23,SP15,WIND,DAM,2222,2257,2288,2258,2187,2093,1990,1809,1652,1574,1465,1325,1234,1217,1271,1442,1706,2028,2317,2467,2516,2498,2379,2223,
2023-06-23,ZP26,SOLAR,DAM,0,0,0,0,0,0,246,918,1513,1794,1920,1985,1998,1990,1972,1916,1798,1535,963,275,1,0,0,0,
2023-06-22,NP15,SOLAR,DAM,0,0,0,0,0,4,375,1134,1488,1731,1896,1962,1979,1977,1894,1718,1680,1571,1139,423,12,0,0,0,
2023-06-22,NP15,WIND,DAM,991,1009,1006,1007,1019,1007,992,982,956,913,857,817,812,831,880,961,1033,1075,1092,1086,1078,1074,1073,1062,
2023-06-22,SP15,SOLAR,DAM,0,0,0,0,0,80,2301,6459,8620,9651,10193,10490,10579,10570,10416,9936,9195,7965,4536,949,28,0,0,0,
2023-06-22,SP15,WIND,DAM,2153,2108,2012,1911,1799,1639,1470,1315,1224,1240,1317,1484,1672,1814,1941,2046,2127,2206,2252,2303,2299,2242,2251,2248,
2023-06-22,ZP26,SOLAR,DAM,0,0,0,0,0,1,226,960,1475,1801,2005,2087,2100,2097,2068,1832,1719,1476,877,269,2,0,0,0,
2023-06-21,NP15,SOLAR,DAM,0,0,0,0,0,5,441,1384,1799,1920,1972,1995,2014,2015,2007,1959,1892,1749,1258,465,13,0,0,0,
2023-06-21,NP15,WIND,DAM,773,817,834,819,794,753,662,547,457,386,313,255,222,234,304,431,590,733,821,845,849,861,888,938,
2023-06-21,SP15,SOLAR,DAM,0,0,0,0,0,87,2338,6601,8839,9811,10358,10589,10620,10548,10392,9859,8991,7669,4275,897,28,0,0,0,
2023-06-21,SP15,WIND,DAM,3325,3323,3304,3256,3169,3046,2854,2440,1939,1538,1272,1184,1246,1427,1676,1932,2181,2367,2476,2490,2436,2383,2357,2333,
2023-06-21,ZP26,SOLAR,DAM,0,0,0,0,0,1,238,1030,1572,1859,2013,2078,2087,2085,2075,2004,1847,1552,921,255,2,0,0,0,
2023-06-20,NP15,SOLAR,DAM,0,0,0,0,0,5,425,1339,1774,1899,1954,1983,2002,2003,1994,1958,1904,1751,1239,461,13,0,0,0,
2023-06-20,NP15,WIND,DAM,725,665,580,542,506,458,397,308,202,110,57,41,42,56,88,153,273,454,632,688,706,723,732,759,
2023-06-20,SP15,SOLAR,DAM,0,0,0,0,0,83,2285,6514,8822,9728,10169,10458,10455,10457,10259,9859,9175,7838,4264,860,23,0,0,0,
2023-06-20,SP15,WIND,DAM,2984,3135,3188,3150,3066,2969,2845,2672,2560,2531,2616,2779,2951,3132,3265,3346,3400,3397,3363,3301,3252,3227,3227,3248,
2023-06-20,ZP26,SOLAR,DAM,0,0,0,0,0,1,210,989,1523,1832,1971,2067,2084,2079,2068,1994,1839,1537,900,249,2,0,0,0,
2023-06-19,NP15,SOLAR,DAM,0,0,0,0,0,5,402,1293,1732,1869,1927,1948,1979,1983,1973,1936,1878,1711,1193,431,12,0,0,0,
2023-06-19,NP15,WIND,DAM,1021,1007,1006,1012,1014,996,931,822,661,477,334,265,278,381,588,832,999,1061,1054,996,911,830,767,721,
2023-06-19,SP15,SOLAR,DAM,0,0,0,0,0,83,2193,6249,8531,9445,9893,10088,10144,10026,9702,9154,8432,7173,3892,768,20,0,0,0,
2023-06-19,SP15,WIND,DAM,2805,2854,2816,2774,2762,2742,2730,2755,2855,2946,3015,3108,3200,3232,3235,3230,3256,3271,3233,3136,2990,2935,3002,3065,
2023-06-19,ZP26,SOLAR,DAM,0,0,0,0,0,1,207,928,1471,1767,1911,1976,1997,2009,1996,1956,1834,1525,870,234,2,0,0,0,
2023-06-18,NP15,SOLAR,DAM,0,0,0,0,0,5,390,1245,1677,1830,1888,1923,1933,1931,1925,1884,1775,1613,1130,440,12,0,0,0,
2023-06-18,NP15,WIND,DAM,1086,1085,1083,1077,1122,1108,1094,1078,1056,1023,993,990,1018,1072,1131,1171,1193,1200,1183,1143,1121,1114,1102,1086,
2023-06-18,SP15,SOLAR,DAM,0,0,0,0,0,87,2281,6551,8895,9763,10233,10444,10499,10442,10272,9846,9123,7763,4204,812,23,0,0,0,
2023-06-18,SP15,WIND,DAM,2542,2511,2558,2600,2553,2455,2347,2229,2183,2270,2465,2724,2939,3071,3161,3189,3156,3106,3019,2799,2554,2454,2480,2538,
2023-06-18,ZP26,SOLAR,DAM,0,0,0,0,0,1,210,948,1475,1787,1939,2029,2049,2045,2010,1950,1791,1474,839,228,2,0,0,0,
2023-06-17,NP15,SOLAR,DAM,0,0,0,0,0,5,404,1288,1728,1878,1933,1955,1961,1968,1955,1913,1840,1659,1158,449,12,0,0,0,
2023-06-17,NP15,WIND,DAM,1123,1105,1067,975,847,726,606,489,400,370,399,466,579,720,871,1010,1091,1129,1137,1114,1097,1084,1073,1072,
2023-06-17,SP15,SOLAR,DAM,0,0,0,0,0,91,2258,6555,8854,9719,10188,10374,10424,10369,10170,9722,9048,7748,4029,770,24,0,0,0,
2023-06-17,SP15,WIND,DAM,2561,2529,2425,2178,1823,1458,1107,745,443,289,224,229,353,614,1008,1448,1808,2090,2274,2268,2268,2333,2373,2415,
2023-06-17,ZP26,SOLAR,DAM,0,0,0,0,0,2,210,947,1479,1806,1960,2053,2076,2074,2043,1980,1813,1496,828,221,2,0,0,0,
2023-06-16,NP15,SOLAR,DAM,0,0,0,0,0,0,330,1126,1677,1840,1890,1908,1911,1907,1900,1886,1845,1684,1141,352,1,0,0,0,
2023-06-16,NP15,WIND,DAM,1179,1161,1118,1069,1000,908,802,692,594,517,473,463,500,589,715,847,948,1026,1077,1094,1100,1108,1108,1093,
2023-06-16,SP15,SOLAR,DAM,0,0,0,0,0,51,1685,4941,7257,8370,9028,9436,9597,9515,9210,8729,8030,6581,3596,785,0,0,0,0,
2023-06-16,SP15,WIND,DAM,2504,2363,2266,2165,2074,1828,1458,1095,774,515,360,294,277,316,520,929,1424,1852,2150,2281,2339,2423,2500,2567,
2023-06-16,ZP26,SOLAR,DAM,0,0,0,0,0,0,199,799,1384,1699,1850,1916,1962,1944,1911,1823,1656,1360,817,220,0,0,0,0,
2023-06-15,NP15,SOLAR,DAM,0,0,0,0,0,0,363,1195,1727,1859,1895,1907,1916,1910,1899,1873,1806,1588,1033,307,1,0,0,0,
2023-06-15,NP15,WIND,DAM,978,903,774,611,480,420,389,340,284,255,247,236,242,286,389,573,796,969,1061,1105,1136,1169,1194,1202,
2023-06-15,SP15,SOLAR,DAM,0,0,0,0,0,58,1859,5535,8103,9234,9841,10105,10141,10014,9746,9227,8380,6688,3568,752,0,0,0,0,
2023-06-15,SP15,WIND,DAM,3023,2936,2727,2493,2376,2310,2212,1982,1769,1621,1466,1411,1494,1769,2125,2385,2597,2804,2866,2790,2806,2884,2832,2615,
2023-06-15,ZP26,SOLAR,DAM,0,0,0,0,0,0,231,871,1454,1750,1891,1957,1965,1958,1941,1878,1731,1425,846,223,0,0,0,0,
2023-06-14,NP15,SOLAR,DAM,0,0,0,0,0,0,324,1109,1649,1798,1846,1864,1866,1860,1844,1809,1714,1461,914,262,1,0,0,0,
2023-06-14,NP15,WIND,DAM,1057,1045,1013,940,838,749,681,609,514,420,340,295,310,371,463,595,741,886,969,992,997,1016,1041,1046,
2023-06-14,SP15,SOLAR,DAM,0,0,0,0,0,62,2080,6070,8666,9612,10054,10240,10230,10088,9772,9234,8470,6957,3777,793,0,0,0,0,
2023-06-14,SP15,WIND,DAM,2839,2736,2604,2494,2393,2268,2049,1615,1195,949,786,749,907,1258,1754,2150,2431,2684,2798,2780,2754,2858,2986,3032,
2023-06-14,ZP26,SOLAR,DAM,0,0,0,0,0,0,219,837,1391,1649,1784,1846,1857,1837,1789,1694,1553,1232,700,180,0,0,0,0,
2023-06-13,NP15,SOLAR,DAM,0,0,0,0,0,0,319,1092,1630,1791,1839,1853,1852,1842,1816,1759,1636,1362,831,235,1,0,0,0,
2023-06-13,NP15,WIND,DAM,1070,1063,1036,988,898,788,696,611,522,457,424,420,458,537,641,730,797,884,972,1018,1040,1045,1038,1032,
2023-06-13,SP15,SOLAR,DAM,0,0,0,0,0,62,2054,6018,8634,9608,10069,10296,10330,10235,9982,9542,8877,7365,4057,859,0,0,0,0,
2023-06-13,SP15,WIND,DAM,2731,2690,2640,2549,2383,2166,1901,1507,1075,735,477,336,330,421,635,964,1414,1929,2326,2526,2694,2863,2941,2908,
2023-06-13,ZP26,SOLAR,DAM,0,0,0,0,0,0,218,841,1405,1686,1821,1881,1886,1862,1813,1711,1533,1221,693,174,0,0,0,0,
2023-06-12,NP15,SOLAR,DAM,0,0,0,0,0,0,227,812,1319,1556,1636,1658,1651,1615,1570,1501,1361,1055,606,177,1,0,0,0,
2023-06-12,NP15,WIND,DAM,1085,1070,1039,976,889,815,743,671,562,419,301,244,245,292,370,477,603,743,878,958,998,1027,1042,1040,
2023-06-12,SP15,SOLAR,DAM,0,0,0,0,0,54,1812,5418,8020,9145,9700,9920,9899,9740,9460,9007,8343,6871,3710,758,0,0,0,0,
2023-06-12,SP15,WIND,DAM,2210,2217,2227,2210,2182,2131,2030,1851,1656,1485,1343,1306,1405,1633,1995,2423,2803,3029,3089,3039,3010,3024,2979,2850,
2023-06-12,ZP26,SOLAR,DAM,0,0,0,0,0,0,160,655,1188,1527,1706,1797,1819,1781,1712,1607,1440,1130,624,155,0,0,0,0,
2023-06-11,NP15,SOLAR,DAM,0,0,0,0,0,0,257,897,1392,1604,1694,1726,1732,1710,1659,1559,1380,1072,627,182,1,0,0,0,
2023-06-11,NP15,WIND,DAM,795,792,793,753,741,679,598,525,459,393,347,350,417,540,673,797,898,965,1002,1012,1028,1049,1063,1083,
2023-06-11,SP15,SOLAR,DAM,0,0,0,0,0,52,1421,4195,6467,7756,8436,8774,8891,8760,8414,7956,7296,5803,2978,571,0,0,0,0,
2023-06-11,SP15,WIND,DAM,2702,2631,2600,2575,2485,2280,2057,1930,1833,1724,1648,1637,1695,1830,2008,2204,2381,2470,2491,2422,2374,2354,2273,2200,
2023-06-11,ZP26,SOLAR,DAM,0,0,0,0,0,0,149,594,1054,1367,1552,1640,1668,1660,1612,1493,1308,1010,562,145,0,0,0,0,
2023-06-10,NP15,SOLAR,DAM,0,0,0,0,0,0,149,569,1019,1304,1460,1566,1625,1641,1628,1579,1430,1130,656,179,1,0,0,0,
2023-06-10,NP15,WIND,DAM,1039,1047,1043,1018,1001,942,844,731,594,456,365,327,325,380,480,588,692,796,864,891,923,950,983,1019,
2023-06-10,SP15,SOLAR,DAM,0,0,0,0,0,39,1276,4164,6717,8162,8948,9275,9294,9090,8699,8047,7101,5440,2737,524,0,0,0,0,
2023-06-10,SP15,WIND,DAM,2152,2155,2117,1948,1697,1434,1199,964,738,499,305,249,298,430,655,970,1299,1659,1989,2214,2361,2374,2347,2327,
2023-06-10,ZP26,SOLAR,DAM,0,0,0,0,0,0,107,457,920,1280,1468,1560,1577,1523,1441,1331,1147,835,432,105,0,0,0,0,
2023-06-09,NP15,SOLAR,DAM,0,0,0,0,0,0,322,1084,1605,1761,1798,1795,1799,1783,1721,1625,1475,1167,666,180,1,0,0,0,
2023-06-09,NP15,WIND,DAM,1064,1038,1018,991,940,898,871,835,813,801,783,777,793,826,880,967,1044,1078,1097,1087,1075,1078,1070,1059,
2023-06-09,SP15,SOLAR,DAM,0,0,0,0,0,57,1956,5691,8193,9200,9698,9923,9980,9883,9596,9082,8227,6431,3254,627,0,0,0,0,
2023-06-09,SP15,WIND,DAM,2634,2675,2718,2755,2721,2598,2367,1945,1495,1197,969,852,912,1144,1506,1857,2169,2416,2549,2596,2615,2649,2648,2592,
2023-06-09,ZP26,SOLAR,DAM,0,0,0,0,0,0,200,781,1318,1599,1734,1780,1764,1714,1631,1500,1307,985,518,121,0,0,0,0,
2023-06-08,NP15,SOLAR,DAM,0,0,0,0,0,0,280,970,1484,1681,1755,1761,1722,1671,1610,1557,1490,1277,800,229,0,0,0,0,
2023-06-08,NP15,WIND,DAM,896,853,754,614,481,381,319,283,248,242,265,301,368,482,616,730,814,868,912,937,961,994,1019,1026,
2023-06-08,SP15,SOLAR,DAM,0,0,0,0,0,54,1877,5516,8052,9098,9557,9712,9520,9465,9132,8560,7768,6195,3270,663,0,0,0,0,
2023-06-08,SP15,WIND,DAM,2379,2271,2068,1826,1594,1411,1249,1050,821,579,407,377,459,631,930,1375,1904,2341,2576,2654,2681,2702,2706,2745,
2023-06-08,ZP26,SOLAR,DAM,0,0,0,0,0,0,161,662,1201,1515,1632,1649,1623,1584,1526,1452,1317,1051,605,152,0,0,0,0,
2023-06-07,NP15,SOLAR,DAM,0,0,0,0,0,0,213,789,1268,1475,1575,1644,1672,1645,1589,1509,1340,1035,595,162,0,0,0,0,
2023-06-07,NP15,WIND,DAM,899,895,864,803,714,641,579,558,511,459,442,459,507,603,717,780,793,853,879,879,871,858,852,861,
2023-06-07,SP15,SOLAR,DAM,0,0,0,0,0,45,1534,4573,6885,8070,8680,9046,9147,9060,8814,8353,7704,6287,3329,634,0,0,0,0,
2023-06-07,SP15,WIND,DAM,1716,1692,1706,1730,1685,1572,1439,1271,1117,977,828,750,800,943,1166,1449,1693,1855,2050,2195,2218,2259,2317,2396,
2023-06-07,ZP26,SOLAR,DAM,0,0,0,0,0,0,104,462,895,1210,1404,1532,1592,1586,1560,1492,1322,1021,560,131,0,0,0,0,
2023-06-05,NP15,SOLAR,DAM,0,0,0,0,0,0,273,927,1408,1570,1607,1625,1631,1612,1562,1445,1259,916,466,121,0,0,0,0,
2023-06-05,NP15,WIND,DAM,940,976,1011,1028,1025,983,948,931,893,876,908,930,961,1022,1055,1065,1071,1088,1113,1124,1123,1115,1101,1091,
2023-06-05,SP15,SOLAR,DAM,0,0,0,0,0,61,1947,5594,8040,9031,9532,9717,9692,9620,9386,8943,8227,6489,3269,608,0,0,0,0,
2023-06-05,SP15,WIND,DAM,1222,1173,1088,985,831,639,450,291,212,213,288,431,630,915,1176,1394,1652,1834,1980,2080,2119,2095,2000,1895,
2023-06-05,ZP26,SOLAR,DAM,0,0,0,0,0,0,155,562,963,1203,1297,1346,1382,1373,1336,1264,1096,777,378,86,0,0,0,0,
2023-06-04,NP15,SOLAR,DAM,0,0,0,0,0,0,371,1227,1784,1910,1932,1949,1947,1937,1935,1916,1857,1644,1043,289,0,0,0,0,
2023-06-04,NP15,WIND,DAM,708,679,622,554,516,420,314,248,199,148,102,84,85,100,151,235,331,425,478,533,644,750,830,893,
2023-06-04,SP15,SOLAR,DAM,0,0,0,0,0,45,1962,5846,8469,9462,9939,10165,10169,10075,9891,9532,8944,7444,4005,790,0,0,0,0,
2023-06-04,SP15,WIND,DAM,2318,2134,1901,1638,1342,1007,694,421,204,97,101,145,183,208,284,485,805,1127,1287,1321,1329,1375,1427,1405,
2023-06-04,ZP26,SOLAR,DAM,0,0,0,0,0,0,261,953,1528,1785,1901,1950,1952,1943,1924,1859,1713,1412,821,201,0,0,0,0,
2023-06-03,NP15,SOLAR,DAM,0,0,0,0,0,0,394,1273,1823,1946,1967,1983,1984,1980,1975,1959,1921,1756,1160,333,0,0,0,0,
2023-06-03,NP15,WIND,DAM,898,909,883,829,758,648,494,342,261,222,171,133,133,143,162,236,359,491,584,621,649,674,692,710,
2023-06-03,SP15,SOLAR,DAM,0,0,0,0,0,55,2103,6120,8683,9603,10048,10279,10308,10256,10090,9705,9066,7505,4010,779,0,0,0,0,
2023-06-03,SP15,WIND,DAM,2670,2405,2115,1783,1441,1127,800,477,231,109,89,108,131,173,306,559,918,1356,1704,1962,2216,2361,2371,2297,
2023-06-03,ZP26,SOLAR,DAM,0,0,0,0,0,0,277,992,1574,1825,1938,1986,1989,1981,1963,1908,1782,1484,874,220,0,0,0,0,
2023-06-02,NP15,SOLAR,DAM,0,0,0,0,0,0,387,1253,1797,1921,1944,1958,1975,1973,1971,1956,1920,1765,1173,335,0,0,0,0,
2023-06-02,NP15,WIND,DAM,885,871,824,754,672,591,485,349,246,193,145,108,97,102,134,205,324,490,625,679,721,759,795,840,
2023-06-02,SP15,SOLAR,DAM,0,0,0,0,0,51,2034,5984,8555,9505,9971,10213,10256,10213,10047,9659,9028,7466,3976,777,0,0,0,0,
2023-06-02,SP15,WIND,DAM,2779,2825,2829,2714,2504,2246,1932,1515,1115,841,615,485,509,649,933,1359,1860,2336,2688,2848,2933,2966,2890,2771,
2023-06-02,ZP26,SOLAR,DAM,0,0,0,0,0,0,272,990,1585,1838,1948,1997,2000,1993,1976,1925,1810,1526,901,225,0,0,0,0,
2023-06-01,NP15,SOLAR,DAM,0,0,0,0,0,0,373,1235,1797,1930,1953,1969,1974,1971,1969,1955,1918,1758,1161,330,0,0,0,0,
2023-06-01,NP15,WIND,DAM,859,821,764,679,577,486,404,302,212,163,120,95,110,159,243,379,554,709,789,806,828,857,881,911,
2023-06-01,SP15,SOLAR,DAM,0,0,0,0,0,46,1940,5842,8469,9476,9969,10207,10252,10181,9953,9485,8773,7118,3670,672,0,0,0,0,
2023-06-01,SP15,WIND,DAM,3507,3455,3319,3107,2861,2605,2305,1882,1436,1095,815,648,662,837,1198,1749,2328,2718,2880,2867,2840,2918,2986,3015,
2023-06-01,ZP26,SOLAR,DAM,0,0,0,0,0,0,248,931,1522,1796,1923,1977,1982,1976,1962,1913,1795,1508,885,218,0,0,0,0,
2023-05-31,NP15,SOLAR,DAM,0,0,0,0,0,0,315,1105,1669,1835,1879,1911,1926,1921,1913,1895,1842,1651,1063,291,0,0,0,0,
2023-05-31,NP15,WIND,DAM,1074,1051,1017,968,899,801,673,536,406,315,268,247,253,289,353,446,561,682,760,775,782,800,823,836,
2023-05-31,SP15,SOLAR,DAM,0,0,0,0,0,46,1886,5640,8186,9215,9724,9958,9979,9875,9654,9241,8579,6965,3592,655,0,0,0,0,
2023-05-31,SP15,WIND,DAM,3237,3352,3408,3425,3403,3331,3327,3396,3413,3311,3091,2864,2823,2981,3189,3326,3421,3505,3530,3454,3370,3373,3407,3434,
2023-05-31,ZP26,SOLAR,DAM,0,0,0,0,0,0,186,758,1322,1652,1833,1911,1967,1952,1921,1848,1706,1395,792,183,0,0,0,0,
2023-05-30,NP15,SOLAR,DAM,0,0,0,0,0,0,268,937,1433,1592,1662,1731,1766,1763,1725,1648,1511,1227,724,195,0,0,0,0,
2023-05-30,NP15,WIND,DAM,1017,1006,995,980,972,963,954,953,923,861,811,798,822,884,970,1047,1085,1087,1077,1066,1072,1082,1082,1077,
2023-05-30,SP15,SOLAR,DAM,0,0,0,0,0,47,1908,5690,8233,9265,9782,10017,10072,10023,9793,9280,8580,6952,3535,638,0,0,0,0,
2023-05-30,SP15,WIND,DAM,1900,1925,1870,1790,1685,1555,1397,1196,1006,856,796,879,1098,1384,1678,1962,2261,2631,2957,3119,3105,3097,3145,3200,
2023-05-30,ZP26,SOLAR,DAM,0,0,0,0,0,0,162,633,1099,1376,1528,1610,1627,1589,1542,1453,1267,948,495,114,0,0,0,0,
2023-05-29,NP15,SOLAR,DAM,0,0,0,0,0,0,210,792,1333,1582,1673,1754,1799,1791,1764,1712,1577,1270,742,198,0,0,0,0,
2023-05-29,NP15,WIND,DAM,979,972,936,908,856,798,776,757,675,548,463,448,471,532,642,761,851,929,993,1010,998,983,968,962,
2023-05-29,SP15,SOLAR,DAM,0,0,0,0,0,45,1877,5749,8467,9553,10083,10336,10382,10354,10191,9702,8901,7161,3628,635,0,0,0,0,
2023-05-29,SP15,WIND,DAM,2335,2200,2081,1926,1684,1402,1131,875,646,512,497,590,772,994,1231,1473,1666,1766,1814,1838,1854,1833,1810,1809,
2023-05-29,ZP26,SOLAR,DAM,0,0,0,0,0,0,188,749,1297,1612,1781,1851,1855,1823,1756,1629,1396,1025,535,125,0,0,0,0,
2023-05-28,NP15,SOLAR,DAM,0,0,0,0,0,0,293,1022,1555,1712,1735,1747,1759,1726,1667,1559,1361,1008,515,117,0,0,0,0,
2023-05-28,NP15,WIND,DAM,965,924,861,773,695,608,549,494,447,419,401,397,418,453,492,559,657,754,801,805,802,797,826,895,
2023-05-28,SP15,SOLAR,DAM,0,0,0,0,0,41,1989,5989,8600,9542,10020,10252,10292,10271,10127,9728,9058,7409,3807,670,0,0,0,0,
2023-05-28,SP15,WIND,DAM,3162,3049,2885,2682,2419,2112,1773,1372,1081,906,757,732,834,1031,1295,1580,1841,2047,2166,2179,2164,2242,2332,2301,
2023-05-28,ZP26,SOLAR,DAM,0,0,0,0,0,0,240,919,1503,1769,1891,1942,1945,1931,1896,1804,1611,1251,669,147,0,0,0,0,
2023-05-27,NP15,SOLAR,DAM,0,0,0,0,0,0,337,1184,1769,1907,1932,1955,1966,1961,1951,1932,1876,1663,1038,271,0,0,0,0,
2023-05-27,NP15,WIND,DAM,1109,1097,1077,1054,1027,1002,974,929,850,755,666,597,569,602,690,798,884,944,984,991,989,983,969,960,
2023-05-27,SP15,SOLAR,DAM,0,0,0,0,0,40,1982,5971,8584,9541,10026,10254,10289,10257,10094,9677,8999,7348,3765,660,0,0,0,0,
2023-05-27,SP15,WIND,DAM,3407,3388,3334,3212,3033,2818,2511,2016,1457,1020,685,474,437,558,888,1407,2028,2584,2908,3065,3158,3230,3272,3274,
2023-05-27,ZP26,SOLAR,DAM,0,0,0,0,0,0,228,892,1482,1761,1891,1944,1951,1938,1912,1848,1704,1397,785,175,0,0,0,0,
2023-05-26,NP15,SOLAR,DAM,0,0,0,0,0,0,317,1135,1725,1881,1914,1940,1954,1950,1940,1914,1847,1628,1007,260,0,0,0,0,
2023-05-26,NP15,WIND,DAM,1019,1001,975,941,887,816,757,719,671,608,544,511,524,580,678,784,863,917,955,976,994,1006,1006,1010,
2023-05-26,SP15,SOLAR,DAM,0,0,0,0,0,34,1677,5790,8417,9426,9932,10165,10201,10184,10052,9670,9026,7393,3793,667,0,0,0,0,
2023-05-26,SP15,WIND,DAM,2533,2567,2627,2647,2642,2624,2640,2588,2535,2469,2417,2500,2707,2949,3212,3417,3510,3537,3532,3478,3452,3460,3453,3455,
2023-05-26,ZP26,SOLAR,DAM,0,0,0,0,0,0,209,836,1430,1737,1885,1951,1958,1947,1926,1860,1706,1387,770,169,0,0,0,0,
2023-05-25,NP15,SOLAR,DAM,0,0,0,0,0,0,340,1196,1784,1918,1940,1959,1968,1963,1953,1929,1859,1620,987,250,0,0,0,0,
2023-05-25,NP15,WIND,DAM,1003,1006,984,945,855,739,596,537,501,475,477,524,599,690,798,900,968,1007,1028,1030,1036,1044,1051,1059,
2023-05-25,SP15,SOLAR,DAM,0,0,0,0,0,33,1900,5817,8460,9440,9915,10135,10167,10142,10005,9615,8978,7345,3596,626,0,0,0,0,
2023-05-25,SP15,WIND,DAM,1662,1630,1566,1463,1356,1254,1172,1012,847,709,647,723,913,1165,1440,1683,1873,2008,2122,2212,2285,2354,2363,2319,
2023-05-25,ZP26,SOLAR,DAM,0,0,0,0,0,0,240,923,1526,1809,1931,1978,1983,1973,1954,1900,1772,1462,820,184,0,0,0,0,
2023-05-24,NP15,SOLAR,DAM,0,0,0,0,0,0,346,1207,1793,1931,1956,1972,1980,1978,1972,1954,1917,1742,1102,286,0,0,0,0,
2023-05-24,NP15,WIND,DAM,894,828,734,638,538,438,347,276,229,186,142,116,116,148,219,336,502,693,833,893,930,964,979,995,
2023-05-24,SP15,SOLAR,DAM,0,0,0,0,0,29,1822,5705,8393,9394,9883,10120,10159,10133,10000,9613,8953,7257,3645,597,0,0,0,0,
2023-05-24,SP15,WIND,DAM,1471,1354,1273,1233,1194,1135,1055,904,759,717,767,920,1151,1412,1643,1826,1954,2005,1986,1912,1832,1802,1769,1714,
2023-05-24,ZP26,SOLAR,DAM,0,0,0,0,0,0,228,877,1475,1779,1918,1979,1992,1984,1964,1911,1791,1493,841,188,0,0,0,0,
2023-05-23,NP15,SOLAR,DAM,0,0,0,0,0,0,344,1198,1768,1892,1911,1924,1938,1930,1911,1882,1829,1620,995,256,0,0,0,0,
2023-05-23,NP15,WIND,DAM,1008,1019,1015,1000,990,962,875,764,669,585,515,468,466,507,588,702,802,870,904,902,901,902,903,903,
2023-05-23,SP15,SOLAR,DAM,0,0,0,0,0,29,1829,5734,8411,9379,9847,10066,10090,10037,9860,9443,8767,7046,3483,550,0,0,0,0,
2023-05-23,SP15,WIND,DAM,1608,1611,1539,1378,1147,911,694,481,317,245,288,435,692,1036,1363,1617,1766,1801,1769,1734,1703,1644,1553,1450,
2023-05-23,ZP26,SOLAR,DAM,0,0,0,0,0,0,197,769,1298,1811,1929,1977,1982,1975,1972,1914,1777,1453,804,177,0,0,0,0,
2023-05-22,NP15,SOLAR,DAM,0,0,0,0,0,0,322,1150,1726,1858,1881,1901,1964,1958,1943,1922,1880,1672,1021,251,0,0,0,0,
2023-05-22,NP15,WIND,DAM,684,649,622,588,508,411,320,238,169,114,70,43,33,42,90,214,414,606,704,742,787,834,880,921,
2023-05-22,SP15,SOLAR,DAM,0,0,0,0,0,23,1777,5685,8449,9477,9944,10125,10030,9771,9448,8948,8130,6376,3046,428,0,0,0,0,
2023-05-22,SP15,WIND,DAM,1353,1462,1538,1517,1413,1241,984,641,359,201,126,127,175,314,492,681,958,1258,1484,1572,1598,1637,1698,1727,
2023-05-22,ZP26,SOLAR,DAM,0,0,0,0,0,0,175,713,1222,1488,1623,1679,1686,1678,1656,1592,1454,1170,628,127,0,0,0,0,
2023-05-21,NP15,SOLAR,DAM,0,0,0,0,0,0,298,1104,1702,1852,1877,1905,1913,1902,1885,1864,1811,1582,948,228,0,0,0,0,
2023-05-21,NP15,WIND,DAM,1073,1029,971,893,816,684,529,366,240,176,136,102,90,115,170,248,350,488,604,682,737,739,753,776,
2023-05-21,SP15,SOLAR,DAM,0,0,0,0,0,18,1626,5254,7920,9021,9542,9732,9663,9449,9110,8571,7766,5978,2766,375,0,0,0,0,
2023-05-21,SP15,WIND,DAM,1516,1415,1283,1169,994,783,586,388,208,103,90,127,193,286,512,797,971,1162,1337,1426,1461,1453,1487,1559,
2023-05-21,ZP26,SOLAR,DAM,0,0,0,0,0,0,157,676,1185,1447,1574,1629,1636,1624,1598,1529,1376,1077,558,106,0,0,0,0,
2023-05-20,NP15,SOLAR,DAM,0,0,0,0,0,0,320,1176,1774,1904,1927,1946,1957,1942,1923,1911,1862,1640,972,223,0,0,0,0,
2023-05-20,NP15,WIND,DAM,1115,1106,1096,1091,1086,1076,1065,1026,963,908,856,822,826,854,905,964,1001,1023,1045,1060,1077,1090,1095,1097,
